filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2019-04-10-8fc06a96-3091-4878-bdf3-3aa84c05b4c0.jpg,19296,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[97,98,123,122],""all_points_y"":[185,199,195,181]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-09b65f66-72cb-4f59-b5fa-7a5c58fc2844.jpg,47369,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[286,287,311,310],""all_points_y"":[207,223,217,200]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[111,112,122,122],""all_points_y"":[168,182,181,168]}","{""class"":""U"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[124,135,134,123],""all_points_y"":[181,181,167,168]}","{""class"":""M"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[141,142,151,153],""all_points_y"":[168,182,182,167]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[155,154,166,165],""all_points_y"":[167,181,182,166]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[168,168,177,177],""all_points_y"":[168,181,181,166]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[181,181,191,190],""all_points_y"":[168,181,180,166]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9ac26ba0-5277-479d-b856-d3f3335faf89.jpg,34784,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[108,109,194,193],""all_points_y"":[166,183,181,164]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-9b4f9e29-42e3-41ea-9f89-61e58ecb1353.jpg,26983,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[218,218,240,240],""all_points_y"":[152,166,160,147]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[338,341,351,352],""all_points_y"":[267,282,281,266]}","{""class"":""U"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[354,366,364,353],""all_points_y"":[281,279,265,266]}","{""class"":""Z"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[334,335,339,340],""all_points_y"":[284,298,297,282]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[341,352,351,340],""all_points_y"":[297,294,280,283]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[359,353,353,358],""all_points_y"":[294,294,281,281]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[359,370,369,358],""all_points_y"":[294,292,278,280]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-9c25c270-6112-40ba-9d86-4a5847027306.jpg,86701,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[322,324,327,382,382],""all_points_y"":[271,300,300,292,261]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-9cb44e53-8c02-4115-a339-6de055692191.jpg,88230,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[442,442,479,480],""all_points_y"":[296,308,292,278]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-9ce71fcc-72b6-41bd-b09b-1f6356e2019d.jpg,10226,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[69,69,94,95],""all_points_y"":[120,134,133,119]}","{""class"":""plate"",""view"":""topview"",""with_content"":""No""}"
2019-04-10-9e0bc52a-dc1a-4540-b0f9-93f8135f17b4.jpg,33227,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[178,179,211,209],""all_points_y"":[253,271,264,245]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[170,170,177,178],""all_points_y"":[349,357,357,348]}","{""class"":""N"",""view"":undefined,""with_content"":undefined}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[179,185,185,179],""all_points_y"":[357,356,348,348]}","{""class"":""J"",""view"":undefined,""with_content"":undefined}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[164,165,171,171],""all_points_y"":[358,366,366,357]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[173,172,177,178],""all_points_y"":[357,365,365,357]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[180,185,184,178,178],""all_points_y"":[365,365,356,356,363]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[187,191,192,192,188,185,185],""all_points_y"":[364,364,359,355,355,356,361]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-10d15e80-8221-474c-81ec-f7e27e08759a.jpg,45671,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[162,162,195,195],""all_points_y"":[350,367,365,348]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-11ee48e3-8fcd-4c65-8905-35c4037f56f0.jpg,21986,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[200,201,223,223],""all_points_y"":[189,204,199,184]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-12b14ff5-5c35-4221-901d-60d2d90506fa.jpg,17997,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[138,139,156,156],""all_points_y"":[144,156,152,141]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[398,399,403,404],""all_points_y"":[240,249,247,238]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[404,410,410,404],""all_points_y"":[246,245,236,237]}","{""class"":""W"",""view"":undefined,""with_content"":undefined}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[414,414,417,416],""all_points_y"":[236,244,243,235]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[421,417,417,421],""all_points_y"":[241,242,232,232]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[424,421,421,424],""all_points_y"":[240,241,232,232]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[429,424,424,428],""all_points_y"":[238,240,231,230]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-14cb6482-deea-4f9f-ac0c-dcb74bc51596.jpg,56994,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[395,393,394,434,433,432],""all_points_y"":[238,240,252,238,226,226]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-23cefea1-09fd-47dd-b7ec-73f6d819b5bf.jpg,15031,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[121,122,141,140],""all_points_y"":[127,138,131,120]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-24dc6a83-fe02-4fbf-8550-8f181c6188ca.jpg,63810,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[405,406,428,427],""all_points_y"":[326,343,336,318]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[131,131,134,134,139,139,143,142],""all_points_y"":[187,192,192,200,200,191,190,186]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[145,142,155,152],""all_points_y"":[186,199,199,186]}","{""class"":""A"",""view"":undefined,""with_content"":undefined}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[120,120,131,130],""all_points_y"":[201,214,214,200]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[131,131,132,139,141,143,142],""all_points_y"":[201,205,212,214,212,204,200]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[155,143,143,154],""all_points_y"":[212,213,200,199]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[166,167,155,155],""all_points_y"":[198,212,213,199]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-26db6c38-0736-4ed7-8937-86baf641ad72.jpg,29325,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[114,116,171,170],""all_points_y"":[187,216,212,184]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-29cdbf86-1819-4223-8a2a-35e1e9126b61.jpg,89164,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[415,418,439,439],""all_points_y"":[333,349,341,325]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[88,88,96,97],""all_points_y"":[210,220,220,209]}","{""class"":""R"",""view"":undefined,""with_content"":undefined}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[98,97,97,105,106,107],""all_points_y"":[210,214,220,221,216,210]}","{""class"":""C"",""view"":undefined,""with_content"":undefined}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[80,79,87,87],""all_points_y"":[219,228,229,218]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[88,96,97,88],""all_points_y"":[229,229,220,220]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[97,104,106,105,97],""all_points_y"":[230,230,224,219,219]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[107,113,115,112,106,105,105,105],""all_points_y"":[230,230,220,220,220,220,225,229]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-29e5030e-98af-4e9e-8fc9-032c11b05c6a.jpg,27932,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[76,75,118,118],""all_points_y"":[209,229,231,210]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-30f15821-26f9-4b0f-b5d7-9ce22b53a3d8.jpg,21097,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[95,95,103,103,100,99],""all_points_y"":[160,169,170,166,165,158]}","{""class"":""L"",""view"":undefined,""with_content"":undefined}"
2019-04-10-30f15821-26f9-4b0f-b5d7-9ce22b53a3d8.jpg,21097,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[103,105,109,111],""all_points_y"":[158,168,169,158]}","{""class"":""Y"",""view"":undefined,""with_content"":undefined}"
2019-04-10-30f15821-26f9-4b0f-b5d7-9ce22b53a3d8.jpg,21097,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[118,116,124,125],""all_points_y"":[158,169,169,158]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-30f15821-26f9-4b0f-b5d7-9ce22b53a3d8.jpg,21097,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[132,123,125,133],""all_points_y"":[168,168,157,157]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-30f15821-26f9-4b0f-b5d7-9ce22b53a3d8.jpg,21097,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[137,132,134,137],""all_points_y"":[168,167,157,158]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-30f15821-26f9-4b0f-b5d7-9ce22b53a3d8.jpg,21097,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[87,87,147,147],""all_points_y"":[157,171,169,155]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-30fe0966-5e85-4079-ad1a-d21eb50d129a.jpg,56000,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[329,330,352,352],""all_points_y"":[223,240,232,215]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[94,94,100,100],""all_points_y"":[105,112,112,103]}","{""class"":""B"",""view"":undefined,""with_content"":undefined}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[108,101,101,108],""all_points_y"":[112,112,102,103]}","{""class"":""B"",""view"":undefined,""with_content"":undefined}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[119,119,112,112],""all_points_y"":[103,112,112,102]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[125,119,119,126],""all_points_y"":[112,112,102,102]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[132,125,126,131],""all_points_y"":[111,111,101,101]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[139,132,132,138],""all_points_y"":[111,111,100,101]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-31f524be-2d74-42ab-b862-99fdb490ff07.jpg,16621,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[91,92,142,142],""all_points_y"":[103,115,112,100]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-31f66639-76b8-4279-83c4-9ad28c0792a5.jpg,47549,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[316,317,322,373,371],""all_points_y"":[296,317,318,299,275]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-32ef83f7-272a-4714-bfe1-295dcf590cf8.jpg,11393,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[106,108,140,138],""all_points_y"":[99,107,96,88]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-35c3f4a3-48ba-4815-aad3-3e80af6624e1.jpg,15729,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[65,64,113,114],""all_points_y"":[120,129,129,119]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-37f550a6-25d8-4fe0-94b9-0f467922df1c.jpg,19087,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[54,48,72,78],""all_points_y"":[106,122,135,119]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-44cca990-9ea1-4ffe-a9ac-f057cabc64eb.jpg,52533,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[150,151,162,162],""all_points_y"":[311,323,323,310]}","{""class"":""E"",""view"":undefined,""with_content"":undefined}"
2019-04-10-44cca990-9ea1-4ffe-a9ac-f057cabc64eb.jpg,52533,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[173,162,163,174],""all_points_y"":[323,323,310,310]}","{""class"":""K"",""view"":undefined,""with_content"":undefined}"
2019-04-10-44cca990-9ea1-4ffe-a9ac-f057cabc64eb.jpg,52533,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[148,148,152,153],""all_points_y"":[322,335,335,322]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-44cca990-9ea1-4ffe-a9ac-f057cabc64eb.jpg,52533,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[155,165,167,155],""all_points_y"":[336,337,323,323]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-44cca990-9ea1-4ffe-a9ac-f057cabc64eb.jpg,52533,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[177,166,168,178],""all_points_y"":[336,336,322,323]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-44cca990-9ea1-4ffe-a9ac-f057cabc64eb.jpg,52533,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[135,135,135,190,190],""all_points_y"":[310,312,336,337,309]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-44d58c56-0907-4287-8b28-825cf8658789.jpg,20335,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[177,178,196,196],""all_points_y"":[141,154,149,136]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[103,105,114,113],""all_points_y"":[281,294,293,281]}","{""class"":""H"",""view"":undefined,""with_content"":undefined}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[116,123,124,115],""all_points_y"":[293,293,282,282]}","{""class"":""W"",""view"":undefined,""with_content"":undefined}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[95,95,105,104,96],""all_points_y"":[294,304,305,292,293]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[114,105,105,114],""all_points_y"":[304,304,293,293]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[123,114,115,125],""all_points_y"":[305,305,292,294]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[125,134,134,129,125,124,124],""all_points_y"":[305,305,293,292,292,296,300]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-45a0f5de-8bb9-43a8-97a9-805378b2d7dd.jpg,39396,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[92,91,137,137],""all_points_y"":[282,306,304,281]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-46c50553-55c5-4718-a3df-a3cedfdf78a2.jpg,74565,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[62,60,64,69,65],""all_points_y"":[164,175,177,168,163]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-46c50553-55c5-4718-a3df-a3cedfdf78a2.jpg,74565,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[71,64,69,74],""all_points_y"":[183,178,168,172]}","{""class"":""M"",""view"":undefined,""with_content"":undefined}"
